rid,date_of_service,toc_code,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason
202303197622348,2023-03-19,SW,SOU,18:23:00,18:24:00,18:33:00,18:35:00,557.0
202303197622348,2023-03-19,SW,FRM,18:49:00,18:50:00,18:58:00,19:01:00,557.0
202303197622348,2023-03-19,SW,HAV,19:04:00,19:04:00,19:13:00,19:14:00,557.0
202303197622348,2023-03-19,SW,GLD,19:41:00,19:44:00,19:48:00,19:49:00,557.0
202303197622348,2023-03-19,SW,CLJ,20:14:00,20:16:00,20:19:00,20:21:00,557.0
202303197622348,2023-03-19,SW,WAT,20:25:00,,20:31:00,,557.0
202303197622358,2023-03-19,SW,WEY,,17:45:00,,17:45:00,650.0
202303197622358,2023-03-19,SW,UPW,17:49:00,17:49:00,17:49:00,17:50:00,650.0
202303197622358,2023-03-19,SW,DCH,17:56:00,18:00:00,17:56:00,18:00:00,650.0
202303197622358,2023-03-19,SW,MTN,18:07:00,18:07:00,18:05:00,18:07:00,650.0
202303197622358,2023-03-19,SW,WOO,18:12:00,18:13:00,18:12:00,18:13:00,650.0
202303197622358,2023-03-19,SW,WRM,18:19:00,18:20:00,18:18:00,18:19:00,650.0
202303197622358,2023-03-19,SW,HAM,18:26:00,18:27:00,18:24:00,18:27:00,650.0
202303197622358,2023-03-19,SW,POO,18:31:00,18:32:00,18:29:00,18:31:00,650.0
202303197622358,2023-03-19,SW,PKS,18:36:00,18:36:00,18:33:00,18:35:00,650.0
202303197622358,2023-03-19,SW,BSM,18:40:00,18:40:00,18:38:00,18:39:00,650.0
202303197622358,2023-03-19,SW,BMH,18:47:00,18:50:00,18:44:00,19:12:00,650.0
202303197622358,2023-03-19,SW,NWM,19:01:00,19:01:00,19:21:00,19:23:00,650.0
202303197622358,2023-03-19,SW,BCU,19:08:00,19:09:00,19:29:00,19:30:00,650.0
202303197622358,2023-03-19,SW,SOU,19:23:00,19:24:00,19:43:00,19:44:00,650.0
202303197622358,2023-03-19,SW,FRM,19:54:00,19:55:00,20:13:00,20:17:00,650.0
202303197622358,2023-03-19,SW,HAV,20:08:00,20:09:00,20:29:00,20:31:00,650.0
202303197622358,2023-03-19,SW,GLD,20:44:00,20:45:00,21:06:00,21:08:00,650.0
202303197622358,2023-03-19,SW,CLJ,21:14:00,21:16:00,21:39:00,21:41:00,650.0
202303197622358,2023-03-19,SW,WAT,21:25:00,,21:51:00,,650.0
202303197622368,2023-03-19,SW,WEY,,18:48:00,,18:48:00,650.0
202303197622368,2023-03-19,SW,UPW,18:52:00,18:52:00,18:51:00,18:54:00,650.0
202303197622368,2023-03-19,SW,DCH,18:59:00,19:00:00,19:01:00,19:02:00,650.0
202303197622368,2023-03-19,SW,MTN,19:07:00,19:07:00,19:08:00,19:10:00,650.0
202303197622368,2023-03-19,SW,WOO,19:12:00,19:13:00,19:15:00,19:17:00,650.0
202303197622368,2023-03-19,SW,WRM,19:19:00,19:20:00,19:22:00,19:24:00,650.0
202303197622368,2023-03-19,SW,HAM,19:26:00,19:27:00,19:29:00,19:31:00,650.0
202303197622368,2023-03-19,SW,POO,19:31:00,19:35:00,19:34:00,19:36:00,650.0
202303197622368,2023-03-19,SW,PKS,19:39:00,19:39:00,19:38:00,19:40:00,650.0
202303197622368,2023-03-19,SW,BSM,19:43:00,19:43:00,19:44:00,19:45:00,650.0
202303197622368,2023-03-19,SW,BMH,19:49:00,19:53:00,19:51:00,20:24:00,650.0
202303197622368,2023-03-19,SW,NWM,20:04:00,20:04:00,20:33:00,20:35:00,650.0
202303197622368,2023-03-19,SW,BCU,20:11:00,20:11:00,20:41:00,20:42:00,650.0
202303197622368,2023-03-19,SW,SOU,20:25:00,20:32:00,20:56:00,20:58:00,650.0
202303197622368,2023-03-19,SW,FRM,20:59:00,21:00:00,21:21:00,21:23:00,650.0
202303197622368,2023-03-19,SW,HAV,21:13:00,21:13:00,21:36:00,21:37:00,650.0
202303197622368,2023-03-19,SW,GLD,21:48:00,21:49:00,22:15:00,22:16:00,650.0
202303197622368,2023-03-19,SW,CLJ,22:19:00,22:20:00,22:46:00,22:48:00,650.0
202303197622368,2023-03-19,SW,WAT,22:29:00,,22:58:00,,650.0
202303197622376,2023-03-19,SW,WEY,,19:58:00,,,777.0
202303197622376,2023-03-19,SW,UPW,20:02:00,20:02:00,,,777.0
202303197622376,2023-03-19,SW,DCH,20:09:00,20:10:00,,,777.0
202303197622376,2023-03-19,SW,MTN,20:17:00,20:17:00,,,777.0
202303197622376,2023-03-19,SW,WOO,20:22:00,20:23:00,,,777.0
202303197622376,2023-03-19,SW,WRM,,20:30:00,,20:29:00,777.0
202303197622376,2023-03-19,SW,HAM,20:36:00,20:37:00,20:34:00,20:36:00,777.0
202303197622376,2023-03-19,SW,POO,20:42:00,20:50:00,20:39:00,20:49:00,777.0
202303197622376,2023-03-19,SW,PKS,20:54:00,20:54:00,20:51:00,20:53:00,777.0
202303197622376,2023-03-19,SW,BSM,20:57:00,20:57:00,20:56:00,20:57:00,777.0
202303197622376,2023-03-19,SW,BMH,21:03:00,21:05:00,21:01:00,21:04:00,777.0
202303197622376,2023-03-19,SW,POK,21:09:00,21:09:00,21:07:00,21:08:00,777.0
202303197622376,2023-03-19,SW,CHR,21:12:00,21:13:00,21:10:00,21:12:00,777.0
202303197622376,2023-03-19,SW,HNA,21:18:00,21:18:00,21:16:00,21:17:00,777.0
202303197622376,2023-03-19,SW,NWM,21:22:00,21:22:00,21:20:00,21:22:00,777.0
202303197622376,2023-03-19,SW,SWY,21:27:00,21:27:00,21:26:00,21:26:00,777.0
202303197622376,2023-03-19,SW,BCU,21:31:00,21:32:00,21:30:00,21:31:00,777.0
202303197622376,2023-03-19,SW,BEU,21:38:00,21:38:00,21:37:00,21:37:00,777.0
202303197622376,2023-03-19,SW,ANF,21:42:00,21:42:00,21:39:00,21:42:00,777.0
202303197622376,2023-03-19,SW,TTN,21:46:00,21:47:00,21:45:00,21:46:00,777.0
202303197622376,2023-03-19,SW,SOU,21:52:00,21:54:00,21:52:00,21:54:00,777.0
202303197622376,2023-03-19,SW,FRM,22:19:00,22:20:00,22:15:00,22:20:00,777.0
202303197622376,2023-03-19,SW,HAV,22:34:00,22:34:00,22:33:00,22:34:00,777.0
202303197622376,2023-03-19,SW,GLD,23:18:00,23:19:00,23:16:00,23:19:00,777.0
202303197622376,2023-03-19,SW,CLJ,23:50:00,23:51:00,23:52:00,23:53:00,777.0
202303197622376,2023-03-19,SW,WAT,00:01:00,,00:05:00,,777.0
202303197622384,2023-03-19,SW,WEY,,20:58:00,,21:14:00,704.0
202303197622384,2023-03-19,SW,UPW,21:02:00,21:02:00,21:18:00,21:18:00,704.0
202303197622384,2023-03-19,SW,DCH,21:09:00,21:10:00,21:25:00,21:28:00,704.0
202303197622384,2023-03-19,SW,MTN,21:17:00,21:17:00,21:34:00,21:36:00,704.0
202303197622384,2023-03-19,SW,WOO,21:22:00,21:23:00,21:42:00,21:43:00,704.0
202303197622384,2023-03-19,SW,WRM,21:29:00,21:30:00,21:48:00,21:50:00,704.0
202303197622384,2023-03-19,SW,HAM,21:36:00,21:37:00,21:54:00,21:57:00,704.0
202303197622384,2023-03-19,SW,POO,21:42:00,21:50:00,22:01:00,22:02:00,704.0
202303197622384,2023-03-19,SW,PKS,21:54:00,21:54:00,22:04:00,22:06:00,704.0
202303197622384,2023-03-19,SW,BSM,21:57:00,21:57:00,22:09:00,22:10:00,704.0
202303197622384,2023-03-19,SW,BMH,22:03:00,22:06:00,22:15:00,22:17:00,704.0
202303197622384,2023-03-19,SW,POK,22:10:00,22:10:00,22:20:00,22:20:00,704.0
202303197622384,2023-03-19,SW,CHR,22:13:00,22:14:00,22:23:00,22:24:00,704.0
202303197622384,2023-03-19,SW,HNA,22:19:00,22:19:00,22:28:00,22:29:00,704.0
202303197622384,2023-03-19,SW,NWM,22:23:00,22:23:00,22:32:00,22:34:00,704.0
202303197622384,2023-03-19,SW,SWY,22:28:00,22:28:00,22:38:00,22:38:00,704.0
202303197622384,2023-03-19,SW,BCU,22:32:00,22:33:00,22:41:00,22:42:00,704.0
202303197622384,2023-03-19,SW,ANF,22:41:00,22:41:00,22:48:00,22:51:00,704.0
202303197622384,2023-03-19,SW,TTN,22:45:00,22:46:00,22:53:00,22:54:00,704.0
202303197622384,2023-03-19,SW,SOU,22:51:00,22:53:00,22:59:00,23:01:00,704.0
202303197622384,2023-03-19,SW,FRM,23:14:00,23:18:00,23:21:00,23:24:00,704.0
202303197622384,2023-03-19,SW,HAV,23:34:00,23:34:00,23:34:00,23:35:00,704.0
202303197622384,2023-03-19,SW,GLD,00:17:00,00:22:00,00:17:00,00:22:00,704.0
202303197622384,2023-03-19,SW,CLJ,00:51:00,00:52:00,00:51:00,00:52:00,704.0
202303197622384,2023-03-19,SW,WAT,01:01:00,,01:02:00,,704.0
202303257622247,2023-03-25,SW,WEY,,08:03:00,,08:03:00,
202303257622247,2023-03-25,SW,DCH,08:12:00,08:13:00,08:12:00,08:13:00,
202303257622247,2023-03-25,SW,WRM,08:27:00,08:28:00,08:27:00,08:28:00,
202303257622247,2023-03-25,SW,HAM,08:34:00,08:35:00,08:33:00,08:34:00,
202303257622247,2023-03-25,SW,POO,08:39:00,08:40:00,08:37:00,08:39:00,
202303257622247,2023-03-25,SW,PKS,08:44:00,08:44:00,08:41:00,08:43:00,
202303257622247,2023-03-25,SW,BSM,08:48:00,08:48:00,08:46:00,08:48:00,
202303257622247,2023-03-25,SW,BMH,08:54:00,08:59:00,08:53:00,08:58:00,
202303257622247,2023-03-25,SW,BCU,09:13:00,09:14:00,09:12:00,09:13:00,
202303257622247,2023-03-25,SW,SOU,09:28:00,09:30:00,09:27:00,09:29:00,
202303257622247,2023-03-25,SW,FRM,09:58:00,09:59:00,09:51:00,09:59:00,
202303257622247,2023-03-25,SW,HAV,10:16:00,10:17:00,10:16:00,10:17:00,
202303257622247,2023-03-25,SW,GLD,10:57:00,10:59:00,10:53:00,10:59:00,
202303257622247,2023-03-25,SW,CLJ,11:33:00,11:36:00,11:30:00,11:35:00,
202303257622247,2023-03-25,SW,WAT,11:49:00,,11:45:00,,
202303257622249,2023-03-25,SW,WEY,,09:03:00,,09:03:00,
202303257622249,2023-03-25,SW,DCH,09:12:00,09:13:00,09:12:00,09:13:00,
202303257622249,2023-03-25,SW,WRM,09:27:00,09:28:00,09:26:00,09:28:00,
202303257622249,2023-03-25,SW,HAM,09:34:00,09:35:00,09:32:00,09:34:00,
202303257622249,2023-03-25,SW,POO,09:39:00,09:40:00,09:37:00,09:39:00,
202303257622249,2023-03-25,SW,PKS,09:44:00,09:44:00,09:41:00,09:43:00,
202303257622249,2023-03-25,SW,BSM,09:48:00,09:48:00,09:46:00,09:47:00,
202303257622249,2023-03-25,SW,BMH,09:54:00,09:59:00,09:52:00,09:58:00,
202303257622249,2023-03-25,SW,BCU,10:13:00,10:14:00,10:13:00,10:14:00,
202303257622249,2023-03-25,SW,SOU,10:28:00,10:30:00,10:26:00,10:30:00,
202303257622249,2023-03-25,SW,FRM,10:58:00,10:59:00,10:57:00,10:59:00,
202303257622249,2023-03-25,SW,HAV,11:16:00,11:17:00,11:15:00,11:16:00,
202303257622249,2023-03-25,SW,GLD,11:57:00,11:59:00,11:54:00,11:59:00,
202303257622249,2023-03-25,SW,CLJ,12:33:00,12:36:00,12:33:00,12:36:00,
202303257622249,2023-03-25,SW,WAT,12:49:00,,12:43:00,,
202303257622252,2023-03-25,SW,WEY,,10:03:00,,10:03:00,
202303257622252,2023-03-25,SW,DCH,10:12:00,10:14:00,10:12:00,10:14:00,
202303257622252,2023-03-25,SW,WRM,10:28:00,10:29:00,10:29:00,10:30:00,
202303257622252,2023-03-25,SW,HAM,10:35:00,10:36:00,10:35:00,10:37:00,
202303257622252,2023-03-25,SW,POO,10:40:00,10:41:00,10:39:00,10:41:00,
202303257622252,2023-03-25,SW,PKS,10:45:00,10:45:00,10:44:00,10:45:00,
202303257622252,2023-03-25,SW,BSM,10:49:00,10:49:00,10:48:00,10:50:00,
202303257622252,2023-03-25,SW,BMH,10:55:00,10:58:00,10:55:00,10:58:00,
202303257622252,2023-03-25,SW,BCU,11:13:00,11:14:00,11:12:00,11:13:00,
202303257622252,2023-03-25,SW,SOU,11:28:00,11:30:00,11:27:00,11:30:00,
202303257622252,2023-03-25,SW,FRM,11:58:00,11:59:00,11:59:00,12:01:00,
202303257622252,2023-03-25,SW,HAV,12:16:00,12:17:00,12:16:00,12:17:00,
202303257622252,2023-03-25,SW,GLD,12:57:00,12:59:00,12:56:00,12:59:00,
202303257622252,2023-03-25,SW,CLJ,13:33:00,13:36:00,13:30:00,13:36:00,
202303257622252,2023-03-25,SW,WAT,13:49:00,,13:45:00,,
202303257622255,2023-03-25,SW,WEY,,11:03:00,,11:03:00,
202303257622255,2023-03-25,SW,DCH,11:12:00,11:13:00,11:12:00,11:12:00,
202303257622255,2023-03-25,SW,WRM,11:27:00,11:28:00,11:26:00,11:28:00,
202303257622255,2023-03-25,SW,HAM,11:34:00,11:35:00,11:32:00,11:35:00,
202303257622255,2023-03-25,SW,POO,11:39:00,11:40:00,11:37:00,11:39:00,
202303257622255,2023-03-25,SW,PKS,11:44:00,11:44:00,11:41:00,11:43:00,
202303257622255,2023-03-25,SW,BSM,11:48:00,11:48:00,11:46:00,11:47:00,
202303257622255,2023-03-25,SW,BMH,11:54:00,11:59:00,11:52:00,11:58:00,
202303257622255,2023-03-25,SW,BCU,12:13:00,12:14:00,12:13:00,12:14:00,
202303257622255,2023-03-25,SW,SOU,12:28:00,12:30:00,12:27:00,12:30:00,
202303257622255,2023-03-25,SW,FRM,12:58:00,12:59:00,12:58:00,13:01:00,
202303257622255,2023-03-25,SW,HAV,13:16:00,13:17:00,13:16:00,13:18:00,
202303257622255,2023-03-25,SW,GLD,13:57:00,13:59:00,13:56:00,13:59:00,
202303257622255,2023-03-25,SW,CLJ,14:33:00,14:36:00,14:31:00,14:36:00,
202303257622255,2023-03-25,SW,WAT,14:49:00,,14:45:00,,
202303257622259,2023-03-25,SW,WEY,,12:03:00,,12:03:00,
202303257622259,2023-03-25,SW,DCH,12:12:00,12:13:00,12:12:00,12:13:00,
202303257622259,2023-03-25,SW,WRM,12:27:00,12:28:00,12:27:00,12:28:00,
202303257622259,2023-03-25,SW,HAM,12:34:00,12:35:00,12:33:00,12:35:00,
202303257622259,2023-03-25,SW,POO,12:39:00,12:40:00,12:37:00,12:39:00,
202303257622259,2023-03-25,SW,PKS,12:44:00,12:44:00,12:41:00,12:43:00,
202303257622259,2023-03-25,SW,BSM,12:48:00,12:48:00,12:46:00,12:47:00,
202303257622259,2023-03-25,SW,BMH,12:54:00,12:59:00,12:53:00,12:58:00,
202303257622259,2023-03-25,SW,BCU,13:13:00,13:14:00,13:13:00,13:14:00,
202303257622259,2023-03-25,SW,SOU,13:28:00,13:30:00,13:27:00,13:30:00,
202303257622259,2023-03-25,SW,FRM,13:58:00,13:59:00,13:59:00,14:02:00,
202303257622259,2023-03-25,SW,HAV,14:16:00,14:17:00,14:19:00,14:20:00,
202303257622259,2023-03-25,SW,GLD,14:57:00,14:59:00,14:55:00,14:59:00,
202303257622259,2023-03-25,SW,CLJ,15:33:00,15:36:00,15:30:00,15:32:00,
202303257622259,2023-03-25,SW,WAT,15:49:00,,15:40:00,,
202303257622264,2023-03-25,SW,WEY,,13:03:00,,13:03:00,
202303257622264,2023-03-25,SW,DCH,13:12:00,13:13:00,13:12:00,13:13:00,
202303257622264,2023-03-25,SW,WRM,13:27:00,13:28:00,13:26:00,13:28:00,
202303257622264,2023-03-25,SW,HAM,13:34:00,13:35:00,13:32:00,13:34:00,
202303257622264,2023-03-25,SW,POO,13:39:00,13:40:00,13:36:00,13:39:00,
202303257622264,2023-03-25,SW,PKS,13:44:00,13:44:00,13:41:00,13:43:00,
202303257622264,2023-03-25,SW,BSM,13:48:00,13:48:00,13:46:00,13:47:00,
202303257622264,2023-03-25,SW,BMH,13:54:00,13:59:00,13:52:00,13:58:00,
202303257622264,2023-03-25,SW,BCU,14:13:00,14:14:00,14:13:00,14:14:00,
202303257622264,2023-03-25,SW,SOU,14:28:00,14:30:00,14:27:00,14:30:00,
202303257622264,2023-03-25,SW,FRM,14:59:00,15:00:00,15:02:00,15:04:00,
202303257622264,2023-03-25,SW,HAV,15:16:00,15:17:00,15:21:00,15:22:00,
202303257622264,2023-03-25,SW,GLD,15:57:00,15:59:00,15:56:00,15:59:00,
202303257622264,2023-03-25,SW,CLJ,16:33:00,16:36:00,16:29:00,16:35:00,
202303257622264,2023-03-25,SW,WAT,16:49:00,,16:45:00,,
202303257622268,2023-03-25,SW,WEY,,14:03:00,,14:04:00,832.0
202303257622268,2023-03-25,SW,DCH,14:12:00,14:13:00,14:14:00,14:15:00,832.0
202303257622268,2023-03-25,SW,WRM,14:27:00,14:28:00,14:29:00,14:30:00,832.0
202303257622268,2023-03-25,SW,HAM,14:34:00,14:35:00,14:34:00,14:36:00,832.0
202303257622268,2023-03-25,SW,POO,14:39:00,14:40:00,14:39:00,14:40:00,832.0
202303257622268,2023-03-25,SW,PKS,14:44:00,14:44:00,14:42:00,14:44:00,832.0
202303257622268,2023-03-25,SW,BSM,14:48:00,14:48:00,14:47:00,14:47:00,832.0
202303257622268,2023-03-25,SW,BMH,14:54:00,14:59:00,14:52:00,14:59:00,832.0
202303257622268,2023-03-25,SW,BCU,15:13:00,15:14:00,15:13:00,15:14:00,832.0
202303257622268,2023-03-25,SW,SOU,15:28:00,15:30:00,15:27:00,15:30:00,832.0
202303257622268,2023-03-25,SW,FRM,15:58:00,15:59:00,15:57:00,16:00:00,832.0
202303257622268,2023-03-25,SW,HAV,16:16:00,16:17:00,16:18:00,16:20:00,832.0
202303257622268,2023-03-25,SW,GLD,16:57:00,16:59:00,17:08:00,17:15:00,832.0
202303257622268,2023-03-25,SW,CLJ,17:33:00,17:36:00,17:44:00,17:46:00,832.0
202303257622268,2023-03-25,SW,WAT,17:49:00,,17:54:00,,832.0
202303257622273,2023-03-25,SW,WEY,,15:03:00,,15:03:00,
202303257622273,2023-03-25,SW,DCH,15:12:00,15:13:00,15:12:00,15:13:00,
202303257622273,2023-03-25,SW,WRM,15:27:00,15:28:00,15:27:00,15:28:00,
202303257622273,2023-03-25,SW,HAM,15:34:00,15:35:00,15:33:00,15:35:00,
202303257622273,2023-03-25,SW,POO,15:39:00,15:40:00,15:38:00,15:39:00,
202303257622273,2023-03-25,SW,PKS,15:44:00,15:44:00,15:41:00,15:43:00,
202303257622273,2023-03-25,SW,BSM,15:48:00,15:48:00,15:46:00,15:47:00,
202303257622273,2023-03-25,SW,BMH,15:54:00,15:59:00,15:54:00,15:59:00,
202303257622273,2023-03-25,SW,BCU,16:13:00,16:14:00,16:13:00,16:14:00,
202303257622273,2023-03-25,SW,SOU,16:28:00,16:30:00,16:28:00,16:30:00,
202303257622273,2023-03-25,SW,FRM,16:58:00,16:59:00,16:57:00,16:59:00,
202303257622273,2023-03-25,SW,HAV,17:16:00,17:17:00,17:11:00,17:16:00,
202303257622273,2023-03-25,SW,GLD,17:57:00,17:59:00,17:54:00,17:59:00,
202303257622273,2023-03-25,SW,CLJ,18:33:00,18:36:00,18:31:00,18:36:00,
202303257622273,2023-03-25,SW,WAT,18:49:00,,18:45:00,,
202303257622277,2023-03-25,SW,WEY,,16:03:00,,16:03:00,
202303257622277,2023-03-25,SW,DCH,16:12:00,16:13:00,16:12:00,16:17:00,
202303257622277,2023-03-25,SW,WRM,16:27:00,16:28:00,16:30:00,16:32:00,
202303257622277,2023-03-25,SW,HAM,16:34:00,16:35:00,16:36:00,16:38:00,
202303257622277,2023-03-25,SW,POO,16:39:00,16:40:00,16:40:00,16:42:00,
202303257622277,2023-03-25,SW,PKS,16:44:00,16:44:00,16:44:00,16:45:00,
202303257622277,2023-03-25,SW,BSM,16:48:00,16:48:00,16:48:00,16:50:00,
202303257622277,2023-03-25,SW,BMH,16:54:00,16:59:00,16:55:00,16:58:00,
202303257622277,2023-03-25,SW,BCU,17:13:00,17:14:00,17:12:00,17:14:00,
202303257622277,2023-03-25,SW,SOU,17:28:00,17:30:00,17:27:00,17:30:00,
202303257622277,2023-03-25,SW,FRM,17:58:00,17:59:00,17:58:00,18:00:00,
202303257622277,2023-03-25,SW,HAV,18:16:00,18:17:00,18:18:00,18:19:00,
202303257622277,2023-03-25,SW,GLD,18:57:00,18:59:00,18:56:00,18:59:00,
202303257622277,2023-03-25,SW,CLJ,19:33:00,19:36:00,19:30:00,19:32:00,
202303257622277,2023-03-25,SW,WAT,19:49:00,,19:41:00,,
202303257622282,2023-03-25,SW,WEY,,17:03:00,,17:03:00,
202303257622282,2023-03-25,SW,DCH,17:12:00,17:13:00,17:12:00,17:13:00,
202303257622282,2023-03-25,SW,WRM,17:27:00,17:28:00,17:26:00,17:28:00,
202303257622282,2023-03-25,SW,HAM,17:34:00,17:35:00,17:33:00,17:35:00,
202303257622282,2023-03-25,SW,POO,17:39:00,17:40:00,17:38:00,17:39:00,
202303257622282,2023-03-25,SW,PKS,17:44:00,17:44:00,17:42:00,17:43:00,
202303257622282,2023-03-25,SW,BSM,17:48:00,17:48:00,17:46:00,17:47:00,
202303257622282,2023-03-25,SW,BMH,17:54:00,17:59:00,17:53:00,17:58:00,
202303257622282,2023-03-25,SW,BCU,18:13:00,18:14:00,18:12:00,18:14:00,
202303257622282,2023-03-25,SW,SOU,18:28:00,18:30:00,18:27:00,18:30:00,
202303257622282,2023-03-25,SW,FRM,18:58:00,18:59:00,18:59:00,19:01:00,
202303257622282,2023-03-25,SW,HAV,19:16:00,19:17:00,19:17:00,19:18:00,
202303257622282,2023-03-25,SW,GLD,19:57:00,19:59:00,19:54:00,19:59:00,
202303257622282,2023-03-25,SW,CLJ,20:33:00,20:36:00,20:34:00,20:36:00,
202303257622282,2023-03-25,SW,WAT,20:49:00,,20:44:00,,
202303257622287,2023-03-25,SW,WEY,,18:03:00,,18:03:00,
202303257622287,2023-03-25,SW,DCH,18:12:00,18:13:00,18:12:00,18:14:00,
202303257622287,2023-03-25,SW,WRM,18:27:00,18:28:00,18:29:00,18:30:00,
202303257622287,2023-03-25,SW,HAM,18:34:00,18:35:00,18:35:00,18:37:00,
202303257622287,2023-03-25,SW,POO,18:39:00,18:40:00,18:40:00,18:41:00,
202303257622287,2023-03-25,SW,PKS,18:44:00,18:44:00,18:44:00,18:45:00,
202303257622287,2023-03-25,SW,BSM,18:48:00,18:48:00,18:49:00,18:50:00,
202303257622287,2023-03-25,SW,BMH,18:54:00,18:59:00,18:55:00,18:59:00,
202303257622287,2023-03-25,SW,BCU,19:13:00,19:14:00,19:13:00,19:14:00,
202303257622287,2023-03-25,SW,SOU,19:28:00,19:30:00,19:27:00,19:30:00,
202303257622287,2023-03-25,SW,FRM,19:58:00,19:59:00,19:59:00,20:02:00,
202303257622287,2023-03-25,SW,HAV,20:16:00,20:17:00,20:18:00,20:19:00,
202303257622287,2023-03-25,SW,GLD,20:57:00,20:59:00,20:55:00,20:59:00,
202303257622287,2023-03-25,SW,CLJ,21:33:00,21:36:00,21:30:00,21:31:00,
202303257622287,2023-03-25,SW,WAT,21:49:00,,21:45:00,,
202303257622292,2023-03-25,SW,WEY,,19:03:00,,19:03:00,
202303257622292,2023-03-25,SW,DCH,19:12:00,19:13:00,19:11:00,19:12:00,
202303257622292,2023-03-25,SW,WRM,19:27:00,19:28:00,19:26:00,19:28:00,
202303257622292,2023-03-25,SW,HAM,19:34:00,19:35:00,19:32:00,19:34:00,
202303257622292,2023-03-25,SW,POO,19:39:00,19:40:00,19:37:00,19:39:00,
202303257622292,2023-03-25,SW,PKS,19:44:00,19:44:00,19:41:00,19:43:00,
202303257622292,2023-03-25,SW,BSM,19:48:00,19:48:00,19:46:00,19:48:00,
202303257622292,2023-03-25,SW,BMH,19:54:00,19:59:00,19:53:00,19:58:00,
202303257622292,2023-03-25,SW,BCU,20:13:00,20:14:00,20:13:00,20:14:00,
202303257622292,2023-03-25,SW,SOU,20:28:00,20:30:00,20:28:00,20:30:00,
202303257622292,2023-03-25,SW,FRM,20:58:00,20:59:00,20:58:00,21:01:00,
202303257622292,2023-03-25,SW,HAV,21:16:00,21:17:00,21:14:00,21:16:00,
202303257622292,2023-03-25,SW,GLD,21:57:00,21:59:00,21:57:00,21:59:00,
202303257622292,2023-03-25,SW,CLJ,22:33:00,22:36:00,22:32:00,22:33:00,
202303257622292,2023-03-25,SW,WAT,22:51:00,,22:42:00,,
202303257622389,2023-03-25,SW,WEY,,20:58:00,,20:58:00,
202303257622389,2023-03-25,SW,UPW,21:02:00,21:02:00,21:01:00,21:03:00,
202303257622389,2023-03-25,SW,DCH,21:09:00,21:10:00,21:09:00,21:10:00,
202303257622389,2023-03-25,SW,MTN,21:16:00,21:16:00,21:15:00,21:17:00,
202303257622389,2023-03-25,SW,WOO,21:22:00,21:22:00,21:22:00,21:24:00,
202303257622389,2023-03-25,SW,WRM,21:29:00,21:30:00,21:28:00,21:30:00,
202303257622389,2023-03-25,SW,HAM,21:36:00,21:36:00,21:34:00,21:36:00,
202303257622389,2023-03-25,SW,POO,21:41:00,21:42:00,21:39:00,21:41:00,
202303257622389,2023-03-25,SW,PKS,21:46:00,21:46:00,21:44:00,21:45:00,
202303257622389,2023-03-25,SW,BSM,21:49:00,21:49:00,21:48:00,21:49:00,
202303257622389,2023-03-25,SW,BMH,21:55:00,21:59:00,21:55:00,21:59:00,
202303257622389,2023-03-25,SW,BCU,22:13:00,22:14:00,22:13:00,22:14:00,
202303257622389,2023-03-25,SW,SOU,22:28:00,22:30:00,22:29:00,22:33:00,
202303257622389,2023-03-25,SW,FRM,22:58:00,22:59:00,22:59:00,23:01:00,
202303257622389,2023-03-25,SW,HAV,23:13:00,23:14:00,23:15:00,23:17:00,
202303257622389,2023-03-25,SW,GLD,23:57:00,23:59:00,23:52:00,23:59:00,
202303257622389,2023-03-25,SW,CLJ,00:33:00,00:36:00,00:30:00,00:35:00,
202303257622389,2023-03-25,SW,WAT,00:46:00,,00:43:00,,
202303257622398,2023-03-25,SW,WEY,,05:42:00,,05:42:00,
202303257622398,2023-03-25,SW,DCH,05:51:00,05:52:00,05:50:00,05:51:00,
202303257622398,2023-03-25,SW,WOO,06:02:00,06:02:00,06:01:00,06:02:00,
202303257622398,2023-03-25,SW,WRM,06:09:00,06:10:00,06:07:00,06:10:00,
202303257622398,2023-03-25,SW,HOL,06:13:00,06:13:00,06:10:00,06:13:00,
202303257622398,2023-03-25,SW,HAM,06:18:00,06:18:00,06:16:00,06:18:00,
202303257622398,2023-03-25,SW,POO,06:23:00,06:24:00,06:21:00,06:23:00,
202303257622398,2023-03-25,SW,PKS,06:28:00,06:28:00,06:25:00,06:27:00,
202303257622398,2023-03-25,SW,BSM,06:31:00,06:31:00,06:30:00,06:31:00,
202303257622398,2023-03-25,SW,BMH,06:37:00,06:42:00,06:36:00,06:41:00,
202303257622398,2023-03-25,SW,POK,06:46:00,06:46:00,06:44:00,06:45:00,
202303257622398,2023-03-25,SW,CHR,06:49:00,06:50:00,06:48:00,06:51:00,
202303257622398,2023-03-25,SW,HNA,06:55:00,06:55:00,06:55:00,06:56:00,
202303257622398,2023-03-25,SW,NWM,06:59:00,07:00:00,06:59:00,07:02:00,
202303257622398,2023-03-25,SW,SWY,07:04:00,07:05:00,07:05:00,07:06:00,
202303257622398,2023-03-25,SW,BCU,07:09:00,07:10:00,07:09:00,07:10:00,
202303257622398,2023-03-25,SW,ANF,07:18:00,07:18:00,07:16:00,07:18:00,
202303257622398,2023-03-25,SW,TTN,07:22:00,07:23:00,07:22:00,07:22:00,
